"Discount","Customer ID","Ship Mode","Customer Segment","Product Category","Product Name","Region","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales"
0.1,"487","2","2","2","Cardinal Poly Pocket Divider Pockets for Ring Binders","2",42142,42143,"91063",-67.0565,5,20.87
0.07,"488","3","2","2","Xerox 1933","2",42142,42144,"91063",-7.94,2,25.7
0.09,"489","3","2","3","Accessory25","2",42142,42142,"91063",122.292,14,229.57
0.08,"491","3","1","2","Newell 343","2",42139,42141,"8353",-2.12,23,66.7
0.01,"491","3","1","2","Xerox 1897","2",42045,42046,"10464",-69.07,41,217
0.02,"491","1","1","3","Okidata ML395C Color Dot Matrix Printer","2",42175,42177,"6562",411.5172,22,1913.84
0.02,"491","3","1","2","Southworth 25% Cotton Linen-Finish Paper & Envelopes","2",42175,42177,"42852",-63.51,24,239.82
0.02,"493","3","1","2","Xerox 21","4",42024,42026,"88906",-92.05,10,66.71
0.04,"493","3","1","2","Advantus Rolling Storage Box","4",42024,42025,"88906",6.11,5,87.16
0.06,"494","3","1","3","Imation 3.5 IBM Formatted Diskettes, 10/Box","4",42139,42141,"88905",-36.63,12,101.26
0.08,"494","3","1","2","Newell 343","4",42139,42141,"88905",-2.12,6,17.4
0.01,"494","3","1","2","Xerox 1897","4",42045,42046,"88907",-35.9164,10,52.93
0.02,"494","1","1","3","Okidata ML395C Color Dot Matrix Printer","4",42175,42177,"88908",411.5172,6,1913.84
0.02,"494","3","1","2","Southworth 25% Cotton Linen-Finish Paper & Envelopes","4",42175,42177,"88908",-31.755,6,59.95
0.07,"497","3","4","3","Adesso Programmable 142-Key Keyboard","3",42138,42140,"90706",171.8388,12,1913.84
0.01,"507","2","2","2","Xerox 1908","3",42112,42114,"87357",32.9409,11,646.97
0.04,"507","3","2","3","Talkabout T8367","3",42112,42113,"87357",411.5172,17,946.29
0.01,"508","1","2","2","Tennsco Lockers, Gray","3",42058,42058,"87356",-282.0818,5,123
0.01,"508","3","2","1","SAFCO Folding Chair Trolley","3",42112,42115,"87357",140.1354,4,554.08
0.02,"510","3","2","2","Xerox 1910","4",42017,42017,"90058",105.2526,3,152.54
0.03,"510","3","2","2","C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack","4",42036,42037,"90059",-29.0927,14,89.79
0.07,"518","3","3","1","Nu-Dell Executive Frame","1",42160,42167,"90867",113.415,16,199.76
0.02,"522","2","4","3","Canon MP41DH Printing Calculator","4",42177,42179,"89327",26.1,3,480.37
0.1,"522","3","4","2","Wirebound Message Book, 4 per Page","4",42177,42179,"89327",-2.58,1,5.76
0.01,"522","1","4","1","Bevis Round Conference Table Top, X-Base","4",42177,42178,"89327",411.5172,21,1913.84
0.03,"524","3","1","2","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","3",42024,42026,"91127",363.552,2,1913.84
0.07,"524","1","1","3","Lexmark 4227 Plus Dot Matrix Printer","3",42024,42026,"91127",-11.536,1,1893.93
0.09,"526","3","3","3","Canon P1-DHIII Palm Printing Calculator","4",42149,42151,"90026",-6.61200000000001,12,211.13
0,"526","3","3","2","Staples® General Use 3-Ring Binders","4",42021,42022,"90027",-15.5595,13,25.39
0.06,"526","3","3","2","Xerox 1978","4",42021,42022,"90027",-108.19,15,87.27
0,"535","3","2","2","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","3",42115,42119,"88511",46.488,23,403.25
0.05,"539","3","4","2","GBC Recycled Regency Composition Covers","1",42138,42139,"91174",159.5297,7,414.49
0.08,"540","3","4","3","Accessory29","1",42138,42140,"91174",15.3714,28,469.69
0.05,"540","3","4","3","Soundgear Copyboard Conference Phone, Optional Battery","1",42147,42149,"91175",411.5172,41,1913.84
0.03,"547","2","2","1","DAX Wood Document Frame.","2",42169,42170,"86250",39.5853,4,57.37
0.02,"549","3","2","2","Wilson Jones Hanging View Binder, White, 1""","4",42024,42024,"90908",-66.378,9,66.32
0.05,"550","3","2","2","Newell 323","1",42034,42035,"90909",-33.34,11,18.75
0.1,"550","1","2","1","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","1",42034,42036,"90909",-201.276,1,188.51
0.06,"550","1","2","3","Sharp 1540cs Digital Laser Copier","1",42167,42168,"90910",411.5172,13,1913.84
0.08,"550","2","2","3","2160","1",42167,42168,"90910",-239.5415,1,102.21
0,"551","3","2","2","White GlueTop Scratch Pads","1",42034,42036,"90909",21.5142,2,31.18
0,"553","2","3","2","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","4",42032,42033,"17155",34.068,36,267.53
0.07,"553","1","2","3","Lexmark 4227 Plus Dot Matrix Printer","4",42056,42056,"2433",411.5172,25,1913.84
0.01,"553","3","2","2","Xerox 1922","4",42109,42118,"8165",-179.592,63,330.21
0.08,"553","1","2","1","Bevis 36 x 72 Conference Tables","4",42173,42174,"359",-381.8412,56,1913.84
0.07,"555","1","2","3","Lexmark 4227 Plus Dot Matrix Printer","4",42056,42056,"86190",411.5172,6,1913.84
0.01,"555","3","2","2","Xerox 1922","4",42109,42118,"86191",-161.6328,16,83.86
0.08,"555","1","2","1","Bevis 36 x 72 Conference Tables","4",42173,42174,"86192",-250.19,14,1707.84
0,"556","2","3","2","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","4",42032,42033,"86189",46.1472,9,66.88
0.03,"556","2","3","2","Fellowes Neat Ideas® Storage Cubes","4",42032,42032,"86189",-381.8412,8,274.91
0.02,"568","1","1","1","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","3",42067,42068,"88879",411.5172,4,1128.74
0.09,"568","3","1","2","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","3",42109,42109,"88880",-99.568,12,805.99
0.08,"568","2","1","2","Catalog Binders with Expanding Posts","3",42095,42097,"88882",224.8506,16,1066.54
0.06,"570","3","1","3","Bell Sonecor JB700 Caller ID","4",42017,42017,"88881",-122.133,10,65.74
0.05,"573","3","3","2","ACCOHIDE® 3-Ring Binder, Blue, 1""","1",42076,42077,"86555",-12.1555,1,5.84
0.08,"573","3","2","2","Deluxe Rollaway Locking File with Drawer","1",42061,42062,"86556",-269.0844,1,405.57
0.06,"576","3","2","2","Hoover Portapower™ Portable Vacuum","4",42017,42021,"88645",-381.8412,4,32.6
0.03,"578","3","2","2","Multimedia Mailers","2",42137,42138,"88644",293.14,3,515.88
0.01,"579","3","2","2","Peel & Seel® Recycled Catalog Envelopes, Brown","2",42137,42139,"88644",-6.61,2,25.06
0.01,"580","3","2","3","Accessory6","2",42137,42138,"88644",-57.541,12,578.24
0.04,"584","3","2","2","Tenex File Box, Personal Filing Tote with Lid, Black","2",42025,42027,"88646",-266.22,7,116.93
0.06,"585","3","2","2","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","2",42137,42138,"88644",-67.59,12,170.45
0.08,"592","3","4","2","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","1",42021,42021,"86307",-239.8656,10,285.87
0.01,"593","3","4","2","Newell 323","1",42021,42023,"86307",-53.444,12,20.37
0.09,"594","3","1","1","9-3/4 Diameter Round Wall Clock","1",42078,42080,"86309",-22.12,1,17.44
0.04,"594","3","1","3","80 Minute CD-R Spindle, 100/Pack - Staples","1",42174,42177,"86311",411.5172,18,702.68
0.04,"594","3","1","1","3M Hangers With Command Adhesive","1",42174,42175,"86311",18,18,67.24
0.03,"596","3","1","2","Durable Pressboard Binders","1",42050,42052,"86308",15.2745,6,24.27
0.07,"596","3","1","2","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book","1",42050,42052,"86308",26.5857,5,38.53
0.07,"596","1","1","1","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","1",42050,42051,"86308",-381.8412,12,1913.84
0.1,"597","3","4","2","Xerox 1976","1",42165,42165,"86310",-51.635,19,116.8
0.06,"600","3","2","2","Xerox 210","2",42076,42077,"87579",-75.44,5,32.39
0.02,"603","3","3","3","Accessory27","4",42038,42040,"87020",-120.934,7,227.79
0.09,"604","2","2","1","Laminate Occasional Tables","4",42077,42078,"28647",-381.8412,38,1913.84
0.03,"604","3","3","2","Staples® General Use 3-Ring Binders","4",42028,42029,"34882",-15.0995,52,102.32
0.09,"605","2","2","1","Laminate Occasional Tables","2",42077,42078,"91144",-381.8412,10,1494.63
0.02,"617","3","1","2","Park Ridge™ Embossed Executive Business Envelopes","4",42123,42124,"88198",23.5428,3,46.23
0.02,"617","3","1","2","Iris® 3-Drawer Stacking Bin, Black","4",42123,42124,"88198",-276.1128,13,279.28
0.06,"618","3","1","3","Belkin 107-key enhanced keyboard, USB/PS/2 interface","4",42087,42088,"88197",-78.13,4,70.06
0.06,"618","2","1","2","Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","4",42123,42124,"88198",-64.67094,14,81.82
0.03,"618","3","1","2","1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack","4",42123,42124,"88198",-11.1132,1,13.16
0.03,"619","3","1","1","Coloredge Poster Frame","1",42011,42012,"88196",107.02,14,205.98
0.1,"621","3","3","2","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","2",42061,42062,"91432",18.42,5,31.46
0.06,"622","3","3","3","T28 WORLD","2",42061,42063,"91432",349.47,6,948.97
0.05,"623","3","3","2","Xerox 212","2",42095,42097,"91433",-226.3464,21,136.99
0.05,"624","3","3","3","Accessory6","2",42095,42095,"91433",-281.17584,2,99.36
0.02,"627","3","2","2","Smead Adjustable Mobile File Trolley with Lockable Top","2",42115,42116,"90469",411.5172,22,1913.84
0.01,"635","3","2","1","Eldon® Wave Desk Accessories","1",42099,42099,"89284",-103.7124,12,28.32
0.03,"635","1","2","2","Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish","1",42099,42100,"89284",-124.2864,6,1913.84
0.06,"637","1","1","1","Rush Hierlooms Collection Rich Wood Bookcases","4",42083,42087,"87953",-229.68,8,1232.01
0.06,"638","2","1","3","6120","4",42124,42125,"87954",288.09,9,506.38
0,"638","2","1","3","KH 688","4",42124,42126,"87954",411.5172,6,1042.72
0,"639","1","1","1","Chromcraft Rectangular Conference Tables","4",42049,42050,"87952",411.5172,9,1769.91
0,"640","1","1","1","Chromcraft Rectangular Conference Tables","4",42049,42050,"56452",411.5172,34,1913.84
0.06,"640","1","1","1","Rush Hierlooms Collection Rich Wood Bookcases","4",42083,42087,"11077",-229.68,30,1913.84
0.06,"640","2","1","3","6120","4",42124,42125,"45380",288.09,34,1912.98
0,"640","2","1","3","KH 688","4",42124,42126,"45380",411.5172,24,1913.84
0.03,"646","3","2","1","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","1",42172,42177,"90735",261.444,16,818.81
0.02,"648","3","3","1","Executive Impressions 13"" Chairman Wall Clock","1",42176,42177,"91365",-10.36,1,34.11
0.02,"649","3","3","2","Staples Bulldog Clip","1",42153,42154,"91366",106.7499,40,154.71
0.08,"651","3","1","2","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","4",42011,42012,"91575",-246.92616,12,192.33
0.04,"651","1","1","1","Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish","4",42050,42054,"91576",411.5172,8,1913.84
0.07,"651","3","1","1","Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp","4",42050,42055,"91576",102.7686,11,148.94
0.01,"651","3","1","3","210 Trimline Phone, White","4",42050,42057,"91576",-36.671544,12,200.68
0,"653","2","1","2","Wilson Jones Suede Grain Vinyl Binders","4",42110,42111,"91213",20.6448,9,29.92
0.1,"657","3","1","2","Computer Printout Paper with Letter-Trim Perforations","2",42023,42025,"91212",-24.2048,1,19.73
0,"659","1","1","3","Hewlett-Packard 2600DN Business Color Inkjet Printer","2",42023,42024,"91212",-126.05778,5,615.54
0.02,"663","3","3","1","DAX Clear Channel Poster Frame","2",42153,42156,"90922",10.802,17,261.34
0.04,"665","3","2","1","Executive Impressions 14"" Two-Color Numerals Wall Clock","3",42020,42024,"88677",-381.8412,9,202.41
0.02,"665","1","2","1","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","3",42112,42113,"88678",90.762,6,793.39
0.02,"666","3","2","2","Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders","3",42116,42120,"88679",-352.814,11,54.04
0.04,"667","3","2","1","Executive Impressions 14"" Two-Color Numerals Wall Clock","1",42020,42024,"22147",70.028,37,832.14
0.02,"667","3","2","2","Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders","1",42116,42120,"48257",-124.2805,45,221.06
0.09,"669","3","3","2","Avery 498","1",42083,42085,"88475",40.4823,22,58.67
0.02,"669","3","3","2","Xerox 1891","1",42083,42084,"88475",32.86,2,101.06
0.08,"670","1","3","1","Hon 94000 Series Round Tables","3",42068,42075,"88474",-187.222,5,1429.81
0.07,"672","3","4","2","Sanford Colorific Colored Pencils, 12/Box","1",42040,42044,"88173",9.59,12,34.97
0.1,"672","3","4","3","R380","1",42040,42047,"88173",-381.8412,2,308.86
0.06,"674","3","4","2","Fellowes Super Stor/Drawer® Files","1",42006,42007,"88174",-7.58000000000004,3,485.01
0.04,"678","2","2","2","Decoflex Hanging Personal Folder File, Blue","3",42116,42117,"88889",-109.704,5,81.14
0.01,"679","3","2","2","Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk","4",42067,42068,"88890",-19.93,2,10.11
0.02,"679","3","2","2","Ibico Ibimaster 300 Manual Binding System","4",42067,42068,"88890",411.5172,17,1913.84
0.04,"680","3","2","3","T60","4",42067,42069,"88890",-258.225,3,253.78
0.06,"683","2","4","1","Executive Impressions 12"" Wall Clock","1",42101,42102,"87765",38.06,4,69.96
0.07,"688","3","4","2","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","1",42140,42140,"88503",-207.28,10,1913.84
0.06,"688","3","4","2","Avery® Durable Slant Ring Binders With Label Holder","1",42069,42071,"88504",-12.719,5,21.34
0.07,"689","3","4","3","BASF Silver 74 Minute CD-R","1",42039,42040,"88502",-51.42,10,17.42
0.09,"691","3","3","2","Xerox 200","4",42084,42085,"89915",-88.6,8,49.81
0.02,"693","1","4","1","DMI Eclipse Executive Suite Bookcases","4",42088,42088,"87811",411.5172,7,1913.84
0.09,"693","2","4","2","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","4",42071,42078,"87812",9.486,17,95.1
0.07,"693","1","4","1","Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","4",42071,42078,"87812",-263.65,5,734.74
0.06,"693","3","4","3","i470","4",42071,42078,"87812",411.5172,11,1882.87
0,"693","1","4","1","Bush® Cubix Conference Tables, Fully Assembled","4",42129,42131,"87813",411.5172,36,1913.84
0.06,"696","3","2","3","Imation Neon Mac Format Diskettes, 10/Pack","1",42090,42091,"89847",-82.83,10,78.54
0.05,"696","3","2","1","Deflect-o EconoMat Nonstudded, No Bevel Mat","1",42090,42091,"89847",25.04,12,605.1
0.1,"696","3","2","3","Keytronic Designer 104- Key Black Keyboard","1",42101,42103,"89848",-381.8412,9,355.84
0.1,"697","3","2","3","2180","1",42090,42091,"89847",411.5172,10,1346.32
0.08,"697","3","2","2","Holmes Replacement Filter for HEPA Air Cleaner, Large Room","1",42042,42044,"89849",-131.6172,20,292.18
0.06,"698","3","2","3","Imation Neon Mac Format Diskettes, 10/Pack","4",42090,42091,"32869",-82.83,41,322.03
0.05,"698","3","2","1","Deflect-o EconoMat Nonstudded, No Bevel Mat","4",42090,42091,"32869",25.04,49,1913.84
0.1,"698","3","2","3","2180","4",42090,42091,"32869",411.5172,39,1913.84
0.1,"698","3","2","3","Keytronic Designer 104- Key Black Keyboard","4",42101,42103,"8994",-381.8412,36,1423.35
0.08,"698","3","2","2","Holmes Replacement Filter for HEPA Air Cleaner, Large Room","4",42042,42044,"53410",-253.11,79,1154.12
0.03,"699","3","1","2","Xerox 1954","4",42117,42118,"44517",-16.67,5,32.5
0.02,"699","3","1","2","Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack","4",42161,42162,"55392",40.2,30,193.95
0.07,"699","3","1","2","SANFORD Liquid Accent™ Tank-Style Highlighters","4",42161,42163,"55392",3.21,59,158.8
0.01,"699","3","1","2","Staples Vinyl Coated Paper Clips, 800/Box","4",42185,42186,"36647",38.7,32,274.26
0.09,"699","3","1","2","*Staples* vLetter Openers, 2/Pack","4",42185,42186,"36647",-21.91,24,83.16
0.1,"699","3","1","2","Filing/Storage Totes and Swivel Casters","4",42185,42188,"36647",-119.77,27,261.93
0.07,"699","3","1","3","Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","4",42033,42035,"32420",-168.72,42,210.1
0.07,"699","1","1","1","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","4",42033,42035,"32420",-381.8412,23,1913.84
0.1,"699","3","1","2","Dixon Prang® Watercolor Pencils, 10-Color Set with Brush","4",42144,42145,"3042",15.42,88,351.56
0.1,"700","3","1","2","Dixon Prang® Watercolor Pencils, 10-Color Set with Brush","4",42144,42145,"87980",33.924,22,87.89
0.03,"702","3","1","2","Xerox 1954","4",42117,42118,"87977",-16.67,1,6.5
0.01,"702","3","1","2","Staples Vinyl Coated Paper Clips, 800/Box","4",42185,42186,"87979",46.44,8,68.56
0.09,"702","3","1","2","*Staples* vLetter Openers, 2/Pack","4",42185,42186,"87979",-17.528,6,20.79
0.1,"702","3","1","2","Filing/Storage Totes and Swivel Casters","4",42185,42188,"87979",-95.816,7,67.91
0.07,"711","3","1","2","SANFORD Liquid Accent™ Tank-Style Highlighters","2",42161,42163,"87978",3.852,15,40.37
0,"719","3","2","3","Hewlett-Packard 4.7GB DVD+R Discs","4",42063,42065,"89344",71.7356,14,122.25
0.03,"719","3","2","2","Fellowes Stor/Drawer® Steel Plus™ Storage Drawers","4",42063,42065,"89344",-79.3208,2,206.09
0.04,"721","3","2","1","Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry","1",42179,42180,"91053",24.096,6,66.9
0.03,"721","2","2","2","Prang Drawing Pencil Set","1",42179,42181,"91053",6.972,15,43.13
0.01,"721","3","2","2","Array® Parchment Paper, Assorted Colors","1",42105,42107,"91054",-24.246,1,11.21
0.09,"724","3","1","3","SC7868i","2",42078,42079,"90359",-381.8412,1,100.38
0.1,"727","3","1","3","Belkin 107-key enhanced keyboard, USB/PS/2 interface","2",42078,42079,"90359",-99.55,4,66.32
0.09,"731","3","1","2","Tennsco Regal Shelving Units","2",42120,42121,"90362",-381.8412,12,1178.32
0.06,"736","1","1","1","Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat","2",42170,42172,"90361",411.5172,6,1913.84
0.02,"737","3","1","2","Xerox 1937","2",42162,42169,"90360",411.5172,12,612.25
0.02,"738","1","1","1","Hon Metal Bookcases, Putty","2",42170,42171,"90361",-178.216,4,313.63
0.04,"741","3","1","3","Belkin MediaBoard 104- Keyboard","2",42170,42172,"90361",-26.656,15,397.17
0.02,"744","3","2","2","Belkin 8 Outlet SurgeMaster II Gold Surge Protector","4",42032,42041,"87725",-54.622,1,63.48
0.03,"744","3","2","2","Wilson Jones Impact Binders","4",42032,42036,"87725",-126.81418,9,47.64
0.03,"744","1","1","3","Hewlett-Packard 2600DN Business Color Inkjet Printer","4",42021,42023,"87726",411.5172,13,1545.58
0.09,"744","3","1","3","SC7868i","4",42149,42157,"87727",411.5172,20,1913.84
0.05,"745","3","1","3","Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle","4",42021,42023,"87726",67.5999999999999,3,353.1
0.09,"750","3","2","2","Fellowes Super Stor/Drawer®","3",42016,42017,"91200",-224.644,10,257.52
0.06,"751","1","2","1","O'Sullivan Elevations Bookcase, Cherry Finish","3",42062,42069,"91201",14.76,3,411.64
0.06,"753","2","2","2","Avery 479","4",42074,42074,"90438",10.85,1,17.59
0.01,"753","3","2","2","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","4",42074,42076,"90438",97.6626,22,141.54
0.06,"754","1","2","1","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","4",42159,42160,"90437",-381.8412,4,905.4
0.06,"754","1","1","3","Epson C82 Color Inkjet Printer","4",42106,42113,"90439",-207.679788,2,243.86
0.03,"757","3","3","2","Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate","4",42046,42048,"90258",-7.5244,1,39.97
