,country,serial,firmid,wfinal,phase,cor2_1,date_1,time_1,cor2_2,date_2,time_2,cor2_3,date_3,time_3,cor4,cor5,resp,cor7,cor7_oth,eg_cor8,jo_cor8,ma_cor8,cor9,cor10,cor11,cor12,cor13,cor14,cor15,cor16,fir1,fir1_1,fir2,fir3,fir4,fir5,fir6_a,fir6_b,fir7,fir8_1,fir8_2,eg_fir9,jo_fir9,ma_fir9,fir10,fir11_1,fir11_2,fir12,fir13,fir14,fir15,fir16,fir17,fir18,fir19,fir20,fir21_1,fir21_2,fir22,fir23,fir24,fir25,fir26,eg_fir27,jo_fir27,ma_fir27,eg_fir28,jo_fir28,ma_fir28,eg_fir29,jo_fir29,ma_fir29,eg_fir30,jo_fir30,ma_fir30,eg_fir31,jo_fir31,ma_fir31,eg_fir32,jo_fir32,ma_fir32,fir33,fir34,fir35,fir36,fir37,fir37_oth,fir38_1,fir38_2,fir38_3,fir38_4,eg_fir39,jo_fir39,ma_fir39,eg_fir39_1,jo_fir39_1,ma_fir39_1,fir40,fir41,eg_fir42,jo_fir42,ma_fir42,eg_fir42_1,jo_fir42_1,ma_fir42_1,fir44,fir45
41,Egypt,2222,81800002222,2.0217957,First phase 1st script,Complete,4/13/2022,1582-10-14 13:29:48,,,,,,,Yes,Less than 6,Owner,"Agriculture, fishing or mining",,Dakahlia,,,Urban,2015,Yes,No,No,No,,,4,,0,0,2,2,Male,Intermediate Institute/ Higher Institute,51% to 75%,7,2019,145,,,10,,,No,,No,,Yes,0,No,No,No,1,2022,Yes,Not important,0,0,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,Yes,5,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,21 to 100,2,100000,,,,,,No,No
42,Egypt,2269,81800002269,2.0217957,First phase 1st script,Complete,6/27/2022,1582-10-14 14:03:57,,,,,,,Yes,Less than 6,Other senior manager (HR/CFO),Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,DK,No,Yes,Yes,Yes,No,,5,,2,0,0,1,Male,I don't know,more than 75%,DK,DK,200,,,20,DK,DK,Yes,DK,No,,Yes,90,Yes,Yes,No,,,No,,2,0,0,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,,,No,,Yes,DK,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,Don't know,,,21 to 100,80,DK,,,Don't know,,,No,No
43,Egypt,2317,81800002317,2.0217957,First phase 1st script,Did not answer,4/14/2022,1582-10-14 02:28:30,Complete,4/21/2022,1582-10-14 13:15:20,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Beauty Centers and Barber,Cairo,,,Urban,2019,No,No,No,No,,No,4,,0,3,0,1,Male,University,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,1 to 5,0,DK,,,"0 to less than 50,000 EGP",,,No,No
44,Egypt,2342,81800002342,2.0217957,First phase 1st script,Complete,4/18/2022,1582-10-14 12:30:25,,,,,,,Yes,Less than 6,Other senior manager (HR/CFO),Other Manufacturing or services (specify),Beauty Centers and Barber,Kalyoubia,,,Urban,2014,No,No,No,No,,No,3,,0,1,0,2,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,Don't know,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,6 to 20,DK,480000,,,,,,Yes,Yes
45,Egypt,2362,81800002362,2.0217957,First phase 1st script,Complete,5/16/2022,1582-10-14 13:51:07,,,,,,,Yes,6 to 49,Owner,Transportation and storage,,Cairo,,,Urban,2012,No,No,Yes,No,,,26,,0,20,5,1,Male,University,more than 75%,1,2013,DK,,,2,5,2012,No,,Yes,DK,No,2,Yes,Yes,No,,,No,,0,2,0,DK,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,,Yes,10,No,,"private domestic individuals, companies or organizations",,100,0,0,0,Refused,,,"100,000  to less than  200,000  EGP",,,101 or more,50,DK,,,"150,000 to less than200,000 EGP",,,No,No
46,Egypt,2431,81800002431,2.0217957,First phase 1st script,Incomplete and call returned,5/15/2022,1582-10-14 11:10:52,Complete,5/17/2022,1582-10-14 11:06:11,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Health,,Cairo,,,Urban,2005,No,No,No,No,,Yes,35,,7,6,0,1,Male,Above university level,more than 75%,DK,2005,550,,,2,,,No,,No,,No,72,Yes,No,"Yes, one person",,,No,,6,10,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,,,NA,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,Don't know,,,6 to 20,DK,DK,,,Don't know,,,No,No
47,Egypt,2550,81800002550,1.5438744,First phase 1st script,Complete,6/27/2022,1582-10-14 14:29:58,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2016,No,No,No,No,,No,3,,0,0,2,0,Male,University,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,Refused,,,Refuse,,,DK,,,Don't know,,,Refused,,,Refuse,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,101 or more,0,120000,,,,,,No,No
48,Egypt,2667,81800002667,2.0217957,First phase 1st script,Phone disconnected/ busy,5/12/2022,1582-10-14 11:11:17,Phone disconnected/ busy,5/16/2022,1582-10-14 15:42:13,Complete,6/23/2022,1582-10-14 16:55:02,Yes,Less than 6,Other senior manager (HR/CFO),Retail or Wholesale or Services of Motor Vehicles,,Menoufia,,,Urban,2020,No,No,No,No,,Yes,4,,0,0,4,0,Male,University,more than 75%,2,2020,140,,,1,,,No,,No,,Yes,50,Yes,Yes,"Yes, one person",,,No,,1,2,,Refused,,,Refuse,,,Refused,,,"0 to less than 100,000 EGP",,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,Refused,,,Refuse,,,21 to 100,20,Refused,,,Refuse,,,No,No
49,Egypt,2736,81800002736,2.0217957,First phase 1st script,Complete,4/16/2022,1582-10-14 03:58:47,,,,,,,Yes,6 to 49,General Manager,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,2019,No,No,No,No,,Yes,15,,6,7,0,0,Male,University,25% or less,5,2020,140,,,5,,,No,,No,,No,20,Yes,Yes,No,,,Yes,Very important,1,0,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,DK,DK,DK,DK,350000,,,,,,101 or more,90,DK,,,"0 to less than 50,000 EGP",,,No,No
50,Egypt,2828,81800002828,4.160148,First phase 1st script,Complete,5/14/2022,1582-10-14 10:43:59,,,,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Lawyer office,Cairo,,,Urban,2015,No,No,No,No,,Yes,3,,2,1,1,1,Male,University,51% to 75%,3,2015,180,,,3,,,No,,No,,No,33,Yes,Yes,digital tasks are outsourced,,,No,,25,4,,120000,,,,,,120000,,,,,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,Refused,,,"0 to less than 100,000 EGP",,,21 to 100,DK,60000,,,,,,No,Yes
51,Egypt,2829,81800002829,4.160148,First phase 1st script,Complete,5/12/2022,1582-10-14 14:00:40,,,,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Lawyer office,Sharkia,,,Urban,2002,No,No,No,No,,Yes,3,,2,0,0,1,Male,University,more than 75%,DK,2015,100,,,25,,,No,,No,,Yes,90,Yes,Yes,No,,,Yes,Very important,1,0,,DK,,,"0 to less than 100,000 EGP",,,10000,,,,,,20000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,25000,,,,,,101 or more,90,42000,,,,,,Yes,Yes
52,Egypt,2831,81800002831,4.160148,First phase 1st script,Complete,5/15/2022,1582-10-14 10:24:18,,,,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Lawyer office,Cairo,,,Urban,2011,No,No,No,No,,Yes,1,No,,,,,Male,University,more than 75%,DK,2011,141,,,20,,,No,,No,,Yes,100,Yes,Yes,No,,,Yes,Very important,0,0,,Refused,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,Refused,,,Refuse,,,101 or more,25,0,,,,,,No,No
53,Egypt,2856,81800002856,4.160148,First phase 1st script,Complete,4/16/2022,1582-10-14 03:22:40,,,,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Lawyer office,Ismailia,,,Urban,2020,No,No,No,No,,Yes,1,No,,,,,Male,University,more than 75%,DK,2021,200,,,50,,,No,,No,,No,100,Yes,No,digital tasks are outsourced,,,No,,3,0,,DK,,,Don't know,,,DK,,,Don't know,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,DK,DK,DK,DK,Refused,,,Refuse,,,101 or more,100,DK,,,Don't know,,,No,No
54,Egypt,2966,81800002966,2.0217957,First phase 1st script,Complete,4/14/2022,1582-10-14 12:32:28,,,,,,,Yes,Less than 6,Owner,"Wood Products, Furniture, Paper & Publishing",, Alex,,,Urban,1954,No,No,No,No,,No,1,No,,,,,Male,Intermediate Institute/ Higher Institute,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,21 to 100,0,730000,,,,,,No,No
55,Egypt,3002,81800003002,4.160148,First phase 1st script,Did not answer,6/20/2022,1582-10-14 14:05:33,Complete,6/23/2022,1582-10-14 15:43:13,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Retail or Wholesale or Services of Motor Vehicles,,Aswan,,,Urban,2007,No,No,No,No,,Yes,2,,1,1,0,1,Male,University, 26% to 50%,DK,DK,150,,,25,,,No,,No,,No,60,Yes,Yes,No,,,Yes,Neither/ nor,6,3,,0,,,,,,0,,,,,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,10000,,,,,,6 to 20,10,0,,,,,,No,No
56,Egypt,3053,81800003053,2.0217957,First phase 1st script,Did not answer,5/15/2022,1582-10-14 10:27:02,Complete,5/16/2022,1582-10-14 12:45:36,,,,Yes,6 to 49,Other senior manager (HR/CFO),Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,2006,No,No,No,No,,Yes,11,,1,0,0,1,Female,Above university level,more than 75%,DK,2010,500,,,DK,,,No,,No,,Yes,100,Yes,Yes,digital tasks are outsourced,,,Yes,Very important,2,3,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,10000,,,,,,1 to 5,30,DK,,,"0 to less than 50,000 EGP",,,No,No
57,Egypt,3088,81800003088,4.160148,First phase 1st script,Incomplete and call returned,6/26/2022,1582-10-14 14:55:42,Incomplete and call returned,6/27/2022,1582-10-14 15:29:13,Complete,6/28/2022,1582-10-14 17:07:28,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,2004,No,No,Yes,Yes,No,,4,,0,0,0,1,Male,Intermediate Institute/ Higher Institute, 26% to 50%,DK,2007,150,,,1,DK,DK,Yes,DK,No,,Yes,25,No,No,No,,,Yes,Important,0,0,0,DK,,,"100,000  to less than  200,000  EGP",,,200000,,,,,,100000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,500000,,,,,,none,,Refused,,,Refuse,,,No,No
58,Egypt,3103,81800003103,4.160148,First phase 1st script,Complete,4/16/2022,1582-10-14 12:05:54,,,,,,,Yes,6 to 49,Owner,Retail or Wholesale or Services of Motor Vehicles,,Kalyoubia,,,Rural,2006,Yes,No,Yes,Yes,Yes,,6,,0,5,0,1,Male,Secondary Technical/ (general or Azhar), 26% to 50%,DK,DK,240,,,DK,DK,2018,Yes,10,Yes,50,Yes,100,Yes,No,digital tasks are outsourced,DK,2020,Yes,Important,3,0,5,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,6 to 20,100,DK,,,"50,000 to less than100,000 EGP",,,Yes,Yes
59,Egypt,3139,81800003139,4.160148,First phase 1st script,Complete,4/16/2022,1582-10-14 13:25:02,,,,,,,Yes,6 to 49,Owner,Financial activities or real estate,,Kalyoubia,,,Urban,2012,No,No,No,No,,Yes,9,,0,8,0,1,Male,Intermediate Institute/ Higher Institute,51% to 75%,DK,DK,250,,,DK,,,No,,No,,Yes,100,Yes,No,digital tasks are outsourced,,,Yes,Very important,10,0,,DK,,,"0 to less than 100,000 EGP",,,DK,,,Don't know,,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,1 to 5,DK,360000,,,,,,No,No
60,Egypt,3172,81800003172,0.20853911,First phase 1st script,Did not answer,4/14/2022,1582-10-14 00:59:45,Did not answer,4/21/2022,1582-10-14 12:20:33,Complete,4/24/2022,1582-10-14 11:47:55,Yes,6 to 49,General Manager,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,2002,No,No,No,No,,Yes,7,,0,2,0,3,Male,Secondary Technical/ (general or Azhar), 26% to 50%,DK,2018,180,,,DK,,,No,,No,,No,10,Yes,No,No,,,No,,1,5,,DK,,,"1,000,000  to less than  5,000,000 EGP",,,DK,,,Don't know,,,DK,,,"100,000  to less than  200,000  EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,200000,,,,,,21 to 100,5,DK,,,"0 to less than 50,000 EGP",,,No,No
61,Egypt,3188,81800003188,1.5438744,First phase 1st script,Complete,4/16/2022,1582-10-14 10:34:42,,,,,,,Yes,6 to 49,Owner,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,2015,No,No,No,No,,Yes,8,,0,0,0,6,Male,Secondary Technical/ (general or Azhar),25% or less,DK,2016,150,,,2,,,Yes,5,No,,No,10,No,No,No,,,Yes,Important,5,3,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"200,000  to less than 1,000,000  EGP",,,6 to 20,5,24000,,,,,,No,No
62,Egypt,3213,81800003213,4.160148,First phase 1st script,Complete,4/14/2022,1582-10-14 10:52:32,,,,,,,Yes,Less than 6,General Manager,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Rural,2019,No,No,No,No,,No,3,,0,2,0,0,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,Yes,3,"private domestic individuals, companies or organizations",,100,0,0,0,45000,,,,,,6 to 20,7,DK,,,"0 to less than 50,000 EGP",,,No,No
63,Egypt,3223,81800003223,1.5438744,First phase 1st script,Complete,6/9/2022,1582-10-14 04:01:38,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2008,Yes,No,No,Yes,No,,3,,0,0,3,0,Male,University, 26% to 50%,DK,2014,120,,,DK,DK,DK,No,,No,,Yes,25,No,No,No,DK,DK,Yes,Important,0,0,0,DK,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,Refuse,,,101 or more,DK,Refused,,,Refuse,,,No,No
64,Egypt,3266,81800003266,2.0217957,First phase 1st script,Did not answer,5/14/2022,1582-10-14 10:56:10,Complete,5/15/2022,1582-10-14 13:02:07,,,,Yes,6 to 49,Owner,Information and communication or IT,,Luxur,,,Urban,1998,No,No,No,No,,Yes,23,,5,6,0,1,Male,University,51% to 75%,DK,1998,240,,,1,,,No,,Yes,60,Yes,100,Yes,Yes,"Yes, we have an IT department",,,Yes,Very important,0,0,,DK,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,,NA,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,5000000,,,,,,6 to 20,100,1000000,,,,,,Yes,Yes
65,Egypt,3301,81800003301,2.0217957,First phase 1st script,Complete,4/18/2022,1582-10-14 11:28:22,,,,,,,Yes,Less than 6,General Manager,Education,,Cairo,,,Urban,1993,Yes,No,No,No,,,5,,5,0,0,1,Female,University,51% to 75%,12,2021,145,,,2,,,Yes,20,No,,Yes,20,No,No,No,DK,2015,Yes,Very important,0,0,,DK,,,Don't know,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,10000,,,,,,21 to 100,DK,DK,,,Don't know,,,Yes,No
66,Egypt,3396,81800003396,0.08044238,First phase 1st script,Complete,4/14/2022,1582-10-14 13:06:31,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,1936,Yes,No,No,No,,,3,,0,0,1,2,Male,University,more than 75%,DK,2020,150,,,DK,,,No,,No,,No,0,No,No,digital tasks are outsourced,DK,2010,No,,0,0,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,1 to 5,DK,DK,,,Don't know,,,No,No
67,Egypt,3422,81800003422,2.0217957,First phase 1st script,Incomplete and call returned,5/16/2022,1582-10-14 13:55:05,Did not answer,5/24/2022,1582-10-14 16:29:19,Complete,6/28/2022,1582-10-14 11:06:34,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,1965,No,No,No,No,,No,1,No,,,,,Male,University,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,Don't know,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,Don't know,,,21 to 100,30,DK,,,Don't know,,,No,No
68,Egypt,3448,81800003448,0.06142704,First phase 1st script,Complete,4/17/2022,1582-10-14 13:38:27,,,,,,,No,6 to 49,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2015,No,No,No,No,,No,6,,0,0,3,0,Male,Secondary Technical/ (general or Azhar), 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,Refused,,,Refuse,,,Refused,,,"5,000,000 EGP or more",,,Refused,,,"1,000,000  to less than  5,000,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,500000,,,,,,101 or more,DK,100000,,,,,,No,No
69,Egypt,3460,81800003460,2.0217957,First phase 1st script,Complete,4/12/2022,1582-10-14 15:41:22,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Rural,2011,No,No,No,No,,No,3,,0,2,0,1,Male,Intermediate Institute/ Higher Institute,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,15000,,,,,,DK,,,Don't know,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,110000,,,,,,6 to 20,DK,24000,,,,,,No,No
70,Egypt,3484,81800003484,2.0217957,First phase 1st script,Complete,4/14/2022,1582-10-14 15:19:23,,,,,,,Yes,200 or more,Other person who can tell you about the business earnings and employees,Financial activities or real estate,,Cairo,,,Urban,2007,Yes,No,No,No,,,203,,120,0,0,3,Male,I don't know,51% to 75%,DK,2007,DK,,,20,,,No,,No,,Yes,50,Yes,Yes,"Yes, we have an IT department",DK,2018,No,,5,4,,5000000,,,,,,200000,,,,,,4000000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"5,000,000 EGP or more",,,6 to 20,3,200000,,,,,,No,No
71,Egypt,3499,81800003499,2.0217957,First phase 1st script,Complete,4/14/2022,1582-10-14 16:03:23,,,,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Utilities,Cairo,,,Urban,2012,No,No,No,No,,No,1,No,,,,,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,36000,,,,,,36000,,,,,,DK,,,"0 to less than 100,000 EGP",,,NA,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,10000,,,,,,6 to 20,0,0,,,,,,No,No
72,Egypt,3562,81800003562,2.0217957,First phase 1st script,Did not answer,4/13/2022,1582-10-14 11:59:23,Complete,4/19/2022,1582-10-14 13:20:19,,,,Yes,Less than 6,General Manager,Health,,Cairo,,,Urban,DK,No,No,No,No,,No,4,,1,1,0,1,Male,Above university level,51% to 75%,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,,,,20000,,,,,,20000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,Don't know,,,1 to 5,90,DK,,,Don't know,,,No,No
73,Egypt,3576,81800003576,2.0217957,First phase 1st script,Incomplete and call returned,4/12/2022,1582-10-14 12:45:43,Complete,4/19/2022,1582-10-14 10:40:17,,,,No,Less than 6,Other senior manager (HR/CFO),Health,,Cairo,,,Urban,1992,No,No,No,No,,Yes,4,,0,1,0,2,Male,University,more than 75%,DK,DK,235,,,DK,,,No,,Yes,10,Yes,0,No,No,No,,,Yes,Not important,5,0,,Refused,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,Refused,,,Don't know,,,21 to 100,0,Refused,,,Refuse,,,No,No
74,Egypt,3580,81800003580,2.0217957,First phase 1st script,Complete,4/14/2022,1582-10-14 14:05:51,,,,,,,No,Less than 6,General Manager,Health,,Cairo,,,Urban,1999,No,No,No,No,,No,3,,0,3,0,0,Male,University,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,120000,,,,,,DK,,,"5,000,000 EGP or more",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,300000,,,,,,21 to 100,100,25000,,,,,,No,No
75,Egypt,3621,81800003621,4.160148,First phase 1st script,Phone disconnected/ busy,4/13/2022,1582-10-14 10:47:29,Complete,4/24/2022,1582-10-14 11:25:51,,,,Yes,Less than 6,Owner,Information and communication or IT,,Giza,,,Urban,2019,No,No,No,No,,Yes,2,,0,1,0,1,Male,Intermediate Institute/ Higher Institute,25% or less,4,2021,60,,,10,,,No,,No,,Yes,100,Yes,Yes,No,,,Yes,Important,4,0,,100000,,,,,,30000,,,,,,60000,,,,,,NA,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,20000,,,,,,1 to 5,80,20000,,,,,,No,No
76,Egypt,3622,81800003622,4.160148,First phase 1st script,Phone disconnected/ busy,5/16/2022,1582-10-14 11:06:23,Phone disconnected/ busy,5/23/2022,1582-10-14 10:41:23,Complete,6/27/2022,1582-10-14 14:58:20,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Information and communication or IT,,Cairo,,,Urban,2002,No,No,No,No,,Yes,6,,0,0,5,1,Male,I don't know,more than 75%,DK,2008,DK,,,DK,,,No,,No,,No,50,No,No,No,,,No,,10,15,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,Don't know,,,101 or more,100,DK,,,Don't know,,,No,Yes
77,Egypt,3625,81800003625,4.160148,First phase 1st script,Complete,4/18/2022,1582-10-14 22:27:16,,,,,,,Yes,6 to 49,Owner,Other Manufacturing or services (specify),Beauty Centers and Barber,Cairo,,,Urban,2003,No,No,No,No,,Yes,10,,8,0,0,0,Male,Intermediate Institute/ Higher Institute,25% or less,DK,DK,160,,,DK,,,No,,No,,Yes,0,No,No,No,,,No,,0,0,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,21 to 100,DK,DK,,,Don't know,,,No,No
78,Egypt,3654,81800003654,4.160148,First phase 1st script,Complete,5/14/2022,1582-10-14 09:57:45,,,,,,,Yes,Less than 6,General Manager,Financial activities or real estate,,Dakahlia,,,Urban,1996,No,No,No,No,,Yes,2,,2,0,1,1,Female,University,more than 75%,10,2014,140,,,10,,,No,,No,,No,50,No,No,No,,,Yes,Important,2,0,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,1 to 5,2,DK,,,"0 to less than 50,000 EGP",,,No,No
79,Egypt,3707,81800003707,2.0217957,First phase 1st script,Complete,4/14/2022,1582-10-14 13:29:27,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2012,No,No,No,No,,No,3,,0,2,0,1,Male,University,51% to 75%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"200,000  to less than 1,000,000  EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,1 to 5,70,DK,,,"0 to less than 50,000 EGP",,,No,No
80,Egypt,3838,81800003838,4.160148,First phase 1st script,Phone disconnected/ busy,6/9/2022,1582-10-14 22:28:11,Complete,6/11/2022,1582-10-14 14:43:09,,,,Yes,Less than 6,Owner,Financial activities or real estate,,Cairo,,,Urban,2021,No,No,No,No,,No,2,,0,0,0,2,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,1100,,,,,,101 or more,DK,0,,,,,,No,NA
